name,namespace,rootEntityType,methodName,methodVersion,methodNamespace,methodUrl,sourceRepo,workspace_key,name_key,methodPath
gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg:broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg:broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_THYM_hg38_OpenAccess_GDCDR-12-0_DATA,NA
Get-MD5-Sum,help-gatk,NA,NA,1.0.1,NA,dockstore://github.com%2Fdockstore-testing%2Fmd5sum-checker%2Fwdl/1.0.1,dockstore,help-gatk:Introduction-to-TCGA-Dataset,Get-MD5-Sum:help-gatk:Introduction-to-TCGA-Dataset,github.com/dockstore-testing/md5sum-checker/wdl
ProcessMalariaBarcodesDemo,broad-firecloud-dsde-methods,sample_set,NA,jts_kvg_sp_malaria,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FProcessMalariaBarcodesDemo/jts_kvg_sp_malaria,dockstore,broad-firecloud-dsde-methods:lrma-sp-malaria-barcodes-demo,ProcessMalariaBarcodesDemo:broad-firecloud-dsde-methods:lrma-sp-malaria-barcodes-demo,github.com/broadinstitute/long-read-pipelines/ProcessMalariaBarcodesDemo
ctat_mutations_hg19,CTAT,sample,ctat_mutations_hg19,4,CTAT,agora://CTAT/ctat_mutations_hg19/4,agora,ctat-firecloud:ctat-mutations,ctat_mutations_hg19:ctat-firecloud:ctat-mutations,NA
ctat_mutations_hg38,CTAT,sample,ctat_mutations_hg38,3,CTAT,agora://CTAT/ctat_mutations_hg38/3,agora,ctat-firecloud:ctat-mutations,ctat_mutations_hg38:ctat-firecloud:ctat-mutations,NA
WGS_Functional_Equivalence,warp-pipelines,read_group_set,NA,WholeGenomeGermlineSingleSample_v3.1.11,NA,dockstore://github.com%2Fbroadinstitute%2Fwarp%2FWholeGenomeGermlineSingleSample/WholeGenomeGermlineSingleSample_v3.1.11,dockstore,warp-pipelines:DRAGEN-GATK-Whole-Genome-Germline-Pipeline,WGS_Functional_Equivalence:warp-pipelines:DRAGEN-GATK-Whole-Genome-Germline-Pipeline,github.com/broadinstitute/warp/WholeGenomeGermlineSingleSample
WGS_Maximum_Quality,warp-pipelines,read_group_set,NA,WholeGenomeGermlineSingleSample_v3.1.11,NA,dockstore://github.com%2Fbroadinstitute%2Fwarp%2FWholeGenomeGermlineSingleSample/WholeGenomeGermlineSingleSample_v3.1.11,dockstore,warp-pipelines:DRAGEN-GATK-Whole-Genome-Germline-Pipeline,WGS_Maximum_Quality:warp-pipelines:DRAGEN-GATK-Whole-Genome-Germline-Pipeline,github.com/broadinstitute/warp/WholeGenomeGermlineSingleSample
assemble_refbased,pathogen-genomic-surveillance,sample_set,NA,master,NA,dockstore://github.com%2Fbroadinstitute%2Fviral-pipelines%2Fassemble_refbased/master,dockstore,pathogen-genomic-surveillance:COVID-19_Broad_Viral_NGS,assemble_refbased:pathogen-genomic-surveillance:COVID-19_Broad_Viral_NGS,github.com/broadinstitute/viral-pipelines/assemble_refbased
augur_from_assemblies,pathogen-genomic-surveillance,NA,NA,master,NA,dockstore://github.com%2Fbroadinstitute%2Fviral-pipelines%2Faugur_from_assemblies/master,dockstore,pathogen-genomic-surveillance:COVID-19_Broad_Viral_NGS,augur_from_assemblies:pathogen-genomic-surveillance:COVID-19_Broad_Viral_NGS,github.com/broadinstitute/viral-pipelines/augur_from_assemblies
genbank,pathogen-genomic-surveillance,nextstrain_data,NA,v2.1.8.0,NA,dockstore://github.com%2Fbroadinstitute%2Fviral-pipelines%2Fgenbank/v2.1.8.0,dockstore,pathogen-genomic-surveillance:COVID-19_Broad_Viral_NGS,genbank:pathogen-genomic-surveillance:COVID-19_Broad_Viral_NGS,github.com/broadinstitute/viral-pipelines/genbank
1-vcfToGds,biodata-catalyst,sample_set,NA,master,NA,dockstore://github.com%2Fmanning-lab%2FvcfToGds/master,dockstore,biodata-catalyst:BioData%20Catalyst%20GWAS%201000%20Genomes%20Tutorial,1-vcfToGds:biodata-catalyst:BioData%20Catalyst%20GWAS%201000%20Genomes%20Tutorial,github.com/manning-lab/vcfToGds
2-genesis_GWAS,biodata-catalyst,sample_set,NA,v1_4_1,NA,dockstore://github.com%2FAnalysisCommons%2Fgenesis_wdl%2Fgenesis_GWAS/v1_4_1,dockstore,biodata-catalyst:BioData%20Catalyst%20GWAS%201000%20Genomes%20Tutorial,2-genesis_GWAS:biodata-catalyst:BioData%20Catalyst%20GWAS%201000%20Genomes%20Tutorial,github.com/AnalysisCommons/genesis_wdl/genesis_GWAS
Multi-snSS2,warp-pipelines,sample_set,NA,MultiSampleSmartSeq2SingleNucleus_v1.2.25,NA,dockstore://github.com%2Fbroadinstitute%2Fwarp%2FSmartseq2_Single_Nucleus_Multisample/MultiSampleSmartSeq2SingleNucleus_v1.2.25,dockstore,warp-pipelines:Smart-seq2_Single_Nucleus_Muti-Sample,Multi-snSS2:warp-pipelines:Smart-seq2_Single_Nucleus_Muti-Sample,github.com/broadinstitute/warp/Smartseq2_Single_Nucleus_Multisample
gdc_file_downloader__biospecimen_supplement__xlsx__cfg,broadinstitute_cga,participant,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TARGET_OS_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__biospecimen_supplement__xlsx__cfg:broad-firecloud-tcga:TARGET_OS_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__clinical_supplement__xlsx__cfg,broadinstitute_cga,participant,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TARGET_OS_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__clinical_supplement__xlsx__cfg:broad-firecloud-tcga:TARGET_OS_hg38_OpenAccess_GDCDR-12-0_DATA,NA
aggregate_bismark_output_grch38,aryee-lab,participant_set,NA,master,NA,dockstore://github.com%2Faryeelab%2Fdna-methylation-tools%2Faggregate_bismark_output/master,dockstore,aryee-lab:DNA-methylation-preprocessing,aggregate_bismark_output_grch38:aryee-lab:DNA-methylation-preprocessing,github.com/aryeelab/dna-methylation-tools/aggregate_bismark_output
aggregate_bismark_output_hg19,aryee-lab,participant_set,NA,master,NA,dockstore://github.com%2Faryeelab%2Fdna-methylation-tools%2Faggregate_bismark_output/master,dockstore,aryee-lab:DNA-methylation-preprocessing,aggregate_bismark_output_hg19:aryee-lab:DNA-methylation-preprocessing,github.com/aryeelab/dna-methylation-tools/aggregate_bismark_output
aggregate_bismark_output_mm10,aryee-lab,participant_set,NA,master,NA,dockstore://github.com%2Faryeelab%2Fdna-methylation-tools%2Faggregate_bismark_output/master,dockstore,aryee-lab:DNA-methylation-preprocessing,aggregate_bismark_output_mm10:aryee-lab:DNA-methylation-preprocessing,github.com/aryeelab/dna-methylation-tools/aggregate_bismark_output
bismark_hsbs_grch38,aryee-lab,participant,NA,master,NA,dockstore://github.com%2Faryeelab%2Fdna-methylation-tools%2Fbismark_hsbs/master,dockstore,aryee-lab:DNA-methylation-preprocessing,bismark_hsbs_grch38:aryee-lab:DNA-methylation-preprocessing,github.com/aryeelab/dna-methylation-tools/bismark_hsbs
bismark_hsbs_hg19,aryee-lab,participant,NA,master,NA,dockstore://github.com%2Faryeelab%2Fdna-methylation-tools%2Fbismark_hsbs/master,dockstore,aryee-lab:DNA-methylation-preprocessing,bismark_hsbs_hg19:aryee-lab:DNA-methylation-preprocessing,github.com/aryeelab/dna-methylation-tools/bismark_hsbs
bismark_hsbs_mm10,aryee-lab,participant,NA,master,NA,dockstore://github.com%2Faryeelab%2Fdna-methylation-tools%2Fbismark_hsbs/master,dockstore,aryee-lab:DNA-methylation-preprocessing,bismark_hsbs_mm10:aryee-lab:DNA-methylation-preprocessing,github.com/aryeelab/dna-methylation-tools/bismark_hsbs
bismark_rrbs_grch38,aryee-lab,participant,NA,master,NA,dockstore://github.com%2Faryeelab%2Fdna-methylation-tools%2Fbismark_rrbs/master,dockstore,aryee-lab:DNA-methylation-preprocessing,bismark_rrbs_grch38:aryee-lab:DNA-methylation-preprocessing,github.com/aryeelab/dna-methylation-tools/bismark_rrbs
bismark_rrbs_hg19,aryee-lab,participant,NA,master,NA,dockstore://github.com%2Faryeelab%2Fdna-methylation-tools%2Fbismark_rrbs/master,dockstore,aryee-lab:DNA-methylation-preprocessing,bismark_rrbs_hg19:aryee-lab:DNA-methylation-preprocessing,github.com/aryeelab/dna-methylation-tools/bismark_rrbs
bismark_rrbs_mm10,aryee-lab,participant,NA,master,NA,dockstore://github.com%2Faryeelab%2Fdna-methylation-tools%2Fbismark_rrbs/master,dockstore,aryee-lab:DNA-methylation-preprocessing,bismark_rrbs_mm10:aryee-lab:DNA-methylation-preprocessing,github.com/aryeelab/dna-methylation-tools/bismark_rrbs
bismark_wgbs_grch38,aryee-lab,participant,NA,master,NA,dockstore://github.com%2Faryeelab%2Fdna-methylation-tools%2Fbismark_wgbs/master,dockstore,aryee-lab:DNA-methylation-preprocessing,bismark_wgbs_grch38:aryee-lab:DNA-methylation-preprocessing,github.com/aryeelab/dna-methylation-tools/bismark_wgbs
bismark_wgbs_hg19,aryee-lab,participant,NA,master,NA,dockstore://github.com%2Faryeelab%2Fdna-methylation-tools%2Fbismark_wgbs/master,dockstore,aryee-lab:DNA-methylation-preprocessing,bismark_wgbs_hg19:aryee-lab:DNA-methylation-preprocessing,github.com/aryeelab/dna-methylation-tools/bismark_wgbs
bismark_wgbs_mm10,aryee-lab,participant,NA,master,NA,dockstore://github.com%2Faryeelab%2Fdna-methylation-tools%2Fbismark_wgbs/master,dockstore,aryee-lab:DNA-methylation-preprocessing,bismark_wgbs_mm10:aryee-lab:DNA-methylation-preprocessing,github.com/aryeelab/dna-methylation-tools/bismark_wgbs
BenchmarkVCFs,broad-firecloud-dsde-methods,validation,NA,jts_kvg_sp_malaria,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FBenchmarkVCFs/jts_kvg_sp_malaria,dockstore,broad-firecloud-dsde-methods:sr-malaria-public,BenchmarkVCFs:broad-firecloud-dsde-methods:sr-malaria-public,github.com/broadinstitute/long-read-pipelines/BenchmarkVCFs
CompareVcfBenchmarks,broad-firecloud-dsde-methods,validation,NA,jts_kvg_sp_malaria,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FCompareVcfBenchmarks/jts_kvg_sp_malaria,dockstore,broad-firecloud-dsde-methods:sr-malaria-public,CompareVcfBenchmarks:broad-firecloud-dsde-methods:sr-malaria-public,github.com/broadinstitute/long-read-pipelines/CompareVcfBenchmarks
ConvertToZarrStore,broad-firecloud-dsde-methods,sample_set_set,NA,jts_kvg_sp_malaria,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FConvertToZarrStore/jts_kvg_sp_malaria,dockstore,broad-firecloud-dsde-methods:sr-malaria-public,ConvertToZarrStore:broad-firecloud-dsde-methods:sr-malaria-public,github.com/broadinstitute/long-read-pipelines/ConvertToZarrStore
DownloadFromSRA,broad-firecloud-dsde-methods,remote_dataset,NA,kvg_update_downloaders,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FDownloadFromSRA/kvg_update_downloaders,dockstore,broad-firecloud-dsde-methods:sr-malaria-public,DownloadFromSRA:broad-firecloud-dsde-methods:sr-malaria-public,github.com/broadinstitute/long-read-pipelines/DownloadFromSRA
ExtractRegionsFromBam,broad-firecloud-dsde-methods,sample_set_set,NA,jts_kvg_sp_malaria,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FExtractRegionsFromBam/jts_kvg_sp_malaria,dockstore,broad-firecloud-dsde-methods:sr-malaria-public,ExtractRegionsFromBam:broad-firecloud-dsde-methods:sr-malaria-public,github.com/broadinstitute/long-read-pipelines/ExtractRegionsFromBam
LRJointCallGVCFs,broad-firecloud-dsde-methods,sample_set_set,NA,kvg_glnexus,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FLRJointCallGVCFs/kvg_glnexus,dockstore,broad-firecloud-dsde-methods:sr-malaria-public,LRJointCallGVCFs:broad-firecloud-dsde-methods:sr-malaria-public,github.com/broadinstitute/long-read-pipelines/LRJointCallGVCFs
ONTPfHrp2Hrp3Status,broad-firecloud-dsde-methods,sample_set,NA,main,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FONTPfHrp2Hrp3Status/main,dockstore,broad-firecloud-dsde-methods:sr-malaria-public,ONTPfHrp2Hrp3Status:broad-firecloud-dsde-methods:sr-malaria-public,github.com/broadinstitute/long-read-pipelines/ONTPfHrp2Hrp3Status
ONTPfTypeDrugResistanceMarkers,broad-firecloud-dsde-methods,sample_set,NA,jts_kvg_sp_malaria,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FONTPfTypeDrugResistanceMarkers/jts_kvg_sp_malaria,dockstore,broad-firecloud-dsde-methods:sr-malaria-public,ONTPfTypeDrugResistanceMarkers:broad-firecloud-dsde-methods:sr-malaria-public,github.com/broadinstitute/long-read-pipelines/ONTPfTypeDrugResistanceMarkers
PfalciparumDrugResistanceSummary,broad-firecloud-dsde-methods,sample_set,NA,jts_kvg_sp_malaria,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FPfalciparumDrugResistanceSummary/jts_kvg_sp_malaria,dockstore,broad-firecloud-dsde-methods:sr-malaria-public,PfalciparumDrugResistanceSummary:broad-firecloud-dsde-methods:sr-malaria-public,github.com/broadinstitute/long-read-pipelines/PfalciparumDrugResistanceSummary
SRBamToFq,broad-firecloud-dsde-methods,flowcell,NA,jts_kvg_sp_malaria,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FSRBamToFq/jts_kvg_sp_malaria,dockstore,broad-firecloud-dsde-methods:sr-malaria-public,SRBamToFq:broad-firecloud-dsde-methods:sr-malaria-public,github.com/broadinstitute/long-read-pipelines/SRBamToFq
SRFlowcell,broad-firecloud-dsde-methods,sample,NA,jts_kvg_sp_malaria,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FSRFlowcell/jts_kvg_sp_malaria,dockstore,broad-firecloud-dsde-methods:sr-malaria-public,SRFlowcell:broad-firecloud-dsde-methods:sr-malaria-public,github.com/broadinstitute/long-read-pipelines/SRFlowcell
SRIndexBam,broad-firecloud-dsde-methods,sample,NA,jts_kvg_sp_malaria,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FSRIndexBam/jts_kvg_sp_malaria,dockstore,broad-firecloud-dsde-methods:sr-malaria-public,SRIndexBam:broad-firecloud-dsde-methods:sr-malaria-public,github.com/broadinstitute/long-read-pipelines/SRIndexBam
SRJointCallGVCFsWithGenomicsDB,broad-firecloud-dsde-methods,sample_set_set,NA,jts_kvg_sp_malaria,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FSRJointCallGVCFsWithGenomicsDB/jts_kvg_sp_malaria,dockstore,broad-firecloud-dsde-methods:sr-malaria-public,SRJointCallGVCFsWithGenomicsDB:broad-firecloud-dsde-methods:sr-malaria-public,github.com/broadinstitute/long-read-pipelines/SRJointCallGVCFsWithGenomicsDB
SRWholeGenome,broad-firecloud-dsde-methods,sample_set,NA,jts_kvg_sp_malaria,NA,dockstore://github.com%2Fbroadinstitute%2Flong-read-pipelines%2FSRWholeGenome/jts_kvg_sp_malaria,dockstore,broad-firecloud-dsde-methods:sr-malaria-public,SRWholeGenome:broad-firecloud-dsde-methods:sr-malaria-public,github.com/broadinstitute/long-read-pipelines/SRWholeGenome
assemble_refbased,davidan-project1,sample,NA,master,NA,dockstore://github.com%2Fbroadinstitute%2Fviral-pipelines%2Fassemble_refbased/master,dockstore,DSI_Africa_eLwazi_training2023:eLwazi%20ODSP%20Containers%20and%20Workflows%20Workshop%202023,assemble_refbased:DSI_Africa_eLwazi_training2023:eLwazi%20ODSP%20Containers%20and%20Workflows%20Workshop%202023,github.com/broadinstitute/viral-pipelines/assemble_refbased
augur_from_msa_with_subsampler,davidan-project1,subsampler,NA,master,NA,dockstore://github.com%2Fbroadinstitute%2Fviral-pipelines%2Faugur_from_msa_with_subsampler/master,dockstore,DSI_Africa_eLwazi_training2023:eLwazi%20ODSP%20Containers%20and%20Workflows%20Workshop%202023,augur_from_msa_with_subsampler:DSI_Africa_eLwazi_training2023:eLwazi%20ODSP%20Containers%20and%20Workflows%20Workshop%202023,github.com/broadinstitute/viral-pipelines/augur_from_msa_with_subsampler
fetch_sra_to_bam,davidan-project1,sample,NA,master,NA,dockstore://github.com%2Fbroadinstitute%2Fviral-pipelines%2Ffetch_sra_to_bam/master,dockstore,DSI_Africa_eLwazi_training2023:eLwazi%20ODSP%20Containers%20and%20Workflows%20Workshop%202023,fetch_sra_to_bam:DSI_Africa_eLwazi_training2023:eLwazi%20ODSP%20Containers%20and%20Workflows%20Workshop%202023,github.com/broadinstitute/viral-pipelines/fetch_sra_to_bam
gdc_file_downloader__biospecimen_supplement__xlsx__cfg,broadinstitute_cga,participant,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TARGET_WT_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__biospecimen_supplement__xlsx__cfg:broad-firecloud-tcga:TARGET_WT_hg38_OpenAccess_GDCDR-12-0_DATA,NA
